,codigo_cliente,codigo_produto,qtd_produto_compra,valor_produto,valor_total_compra,nome_produto,cod_class_produt,nome_class_produt,cliente_genero,cliente_idade,cliente_qtd_filhos,cliente_estado_civil,codigo_estado_cliente,cliente_hipertenso,cliente_diabetes,nome_estado_cliente,sigla_estado_cliente
238,826,1069,1,3.49,3.49,Melão,4,Hortifruti,0,68,0,3,16,0,1,Paraná,PR
239,1014,1069,3,3.49,10.47,Melão,4,Hortifruti,1,35,2,0,16,0,1,Paraná,PR
240,1016,1043,4,3.25,13.0,Milho verde,3,Alimentação,1,19,3,1,16,0,0,Paraná,PR
241,1267,1043,2,3.25,6.5,Milho verde,3,Alimentação,1,72,2,3,16,1,0,Paraná,PR
242,2201,1043,2,3.25,6.5,Milho verde,3,Alimentação,0,75,3,0,16,0,1,Paraná,PR
243,2969,1059,3,4.0,12.0,Chicória,4,Hortifruti,1,48,1,3,16,1,1,Paraná,PR
244,651,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,0,57,1,1,16,0,0,Paraná,PR
245,1253,1017,1,7.5,7.5,Refrigerante 2l,2,Bebidas,1,50,2,1,16,0,0,Paraná,PR
246,1908,1052,2,5.89,11.78,Pão de forma,3,Alimentação,1,37,1,3,16,0,0,Paraná,PR
247,2474,1085,2,64.99,129.98,Carne seca,5,Carnes e Frios,1,68,3,2,16,1,0,Paraná,PR
248,2479,1085,3,64.99,194.97,Carne seca,5,Carnes e Frios,1,24,2,2,16,1,0,Paraná,PR
249,2052,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,0,33,2,0,16,0,1,Paraná,PR
250,2054,1070,2,3.99,7.98,Jiló,4,Hortifruti,0,20,3,2,16,0,0,Paraná,PR
251,2613,1070,2,3.99,7.98,Jiló,4,Hortifruti,0,33,3,1,16,1,0,Paraná,PR
252,24,1016,1,15.0,15.0,Saco de lixo 50l,1,Produtos de Limpeza,0,69,2,3,16,0,0,Paraná,PR
253,1109,1048,2,8.99,17.98,Óleo de cozinha,3,Alimentação,1,51,0,2,16,0,0,Paraná,PR
254,1207,1048,3,8.99,26.97,Óleo de cozinha,3,Alimentação,0,48,1,3,16,1,1,Paraná,PR
255,1906,1048,1,8.99,8.99,Óleo de cozinha,3,Alimentação,0,30,1,3,16,1,1,Paraná,PR
256,453,1010,3,11.0,33.0,Desinfetante,1,Produtos de Limpeza,1,29,0,1,16,1,0,Paraná,PR
257,1080,1012,3,7.95,23.85,Tira manchas,1,Produtos de Limpeza,0,40,2,2,16,0,1,Paraná,PR
258,781,1014,2,8.99,17.98,Alcool,1,Produtos de Limpeza,1,40,3,3,16,1,0,Paraná,PR
259,2128,1038,3,4.0,12.0,Sardinha,3,Alimentação,0,71,2,0,16,0,0,Paraná,PR
260,2397,1038,2,4.0,8.0,Sardinha,3,Alimentação,1,72,1,2,16,0,0,Paraná,PR
261,1003,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,0,43,2,3,16,0,0,Paraná,PR
262,1296,1024,3,5.99,17.97,Feijão 2kg,3,Alimentação,0,32,0,0,16,1,0,Paraná,PR
263,2615,1024,2,5.99,11.98,Feijão 2kg,3,Alimentação,0,62,2,3,16,0,0,Paraná,PR
264,907,1028,1,3.2,3.2,Sal,3,Alimentação,1,58,3,2,16,0,0,Paraná,PR
265,104,1047,4,3.89,15.56,Milho de pipoca,3,Alimentação,1,59,3,1,16,1,1,Paraná,PR
266,1062,1047,1,3.89,3.89,Milho de pipoca,3,Alimentação,0,62,2,2,16,0,0,Paraná,PR
267,1514,1047,3,3.89,11.67,Milho de pipoca,3,Alimentação,1,64,3,2,16,0,0,Paraná,PR
268,2948,1044,4,3.99,15.96,Seleta,3,Alimentação,0,38,0,2,16,1,0,Paraná,PR
269,1082,1082,4,29.99,119.96,Peixe,5,Carnes e Frios,0,55,3,2,16,0,1,Paraná,PR
270,1956,1082,1,29.99,29.99,Peixe,5,Carnes e Frios,0,64,1,1,16,1,1,Paraná,PR
271,1867,1084,1,56.99,56.99,Carne vermelha,5,Carnes e Frios,1,46,0,2,16,1,1,Paraná,PR
272,2214,1084,1,56.99,56.99,Carne vermelha,5,Carnes e Frios,1,53,0,0,16,0,0,Paraná,PR
273,2053,1078,1,10.99,10.99,Manteiga,5,Carnes e Frios,1,19,3,1,16,0,1,Paraná,PR
274,942,1050,4,3.5,14.0,Creme de leite,3,Alimentação,0,69,0,0,16,0,0,Paraná,PR
275,1112,1050,1,3.5,3.5,Creme de leite,3,Alimentação,1,23,2,3,16,1,1,Paraná,PR
276,333,1002,3,1.99,5.97,Detergente,1,Produtos de Limpeza,0,61,1,2,16,0,1,Paraná,PR
277,2644,1002,3,1.99,5.97,Detergente,1,Produtos de Limpeza,0,19,0,2,16,0,1,Paraná,PR
278,2376,1027,2,3.99,7.98,Molho de tomate,3,Alimentação,0,62,3,1,16,1,0,Paraná,PR
279,642,1062,4,5.99,23.96,Espinafre,4,Hortifruti,1,55,1,2,16,1,0,Paraná,PR
280,1558,1062,3,5.99,17.97,Espinafre,4,Hortifruti,0,36,2,2,16,1,1,Paraná,PR
281,2310,1062,2,5.99,11.98,Espinafre,4,Hortifruti,1,55,3,3,16,0,1,Paraná,PR
282,688,1056,2,3.75,7.5,Tomate,4,Hortifruti,1,56,0,2,16,0,1,Paraná,PR
283,1442,1056,2,3.75,7.5,Tomate,4,Hortifruti,0,21,1,3,16,0,1,Paraná,PR
284,473,1058,4,3.89,15.56,Beterraba,4,Hortifruti,1,20,1,1,16,1,0,Paraná,PR
285,959,1058,2,3.89,7.78,Beterraba,4,Hortifruti,0,74,3,0,16,0,1,Paraná,PR
286,1654,1058,1,3.89,3.89,Beterraba,4,Hortifruti,0,44,2,3,16,1,0,Paraná,PR
287,2251,1058,2,3.89,7.78,Beterraba,4,Hortifruti,0,19,2,3,16,0,0,Paraná,PR
288,67,1067,3,2.99,8.97,Mamão,4,Hortifruti,1,59,3,0,16,1,0,Paraná,PR
289,1021,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,65,0,1,16,1,1,Paraná,PR
290,1178,1067,3,2.99,8.97,Mamão,4,Hortifruti,0,49,3,1,16,0,0,Paraná,PR
291,974,1055,2,3.99,7.98,Batata,4,Hortifruti,0,62,1,2,16,0,0,Paraná,PR
292,373,1035,2,3.99,7.98,Farinha de trigo,3,Alimentação,0,30,1,1,16,0,1,Paraná,PR
293,1295,1035,3,3.99,11.97,Farinha de trigo,3,Alimentação,0,29,0,2,16,1,1,Paraná,PR
294,2569,1035,2,3.99,7.98,Farinha de trigo,3,Alimentação,0,71,3,3,16,1,0,Paraná,PR
295,73,1074,3,2.49,7.47,Cebola,4,Hortifruti,1,35,0,3,16,1,1,Paraná,PR
296,408,1004,1,4.0,4.0,Esponja de aço,1,Produtos de Limpeza,1,71,2,3,16,1,0,Paraná,PR
297,721,1004,2,4.0,8.0,Esponja de aço,1,Produtos de Limpeza,0,45,1,0,16,1,1,Paraná,PR
298,1878,1004,3,4.0,12.0,Esponja de aço,1,Produtos de Limpeza,0,68,1,3,16,1,1,Paraná,PR
299,1813,1033,2,2.32,4.64,Farofa pronta,3,Alimentação,0,62,1,1,16,1,1,Paraná,PR
300,836,1045,2,5.99,11.98,Doce de leite,3,Alimentação,1,35,2,2,16,0,1,Paraná,PR
301,1837,1086,2,15.9,31.8,Salsicha,5,Carnes e Frios,0,42,1,0,16,1,1,Paraná,PR
302,102,1063,3,3.99,11.97,Banana,4,Hortifruti,1,46,2,1,16,0,0,Paraná,PR
303,858,1063,4,3.99,15.96,Banana,4,Hortifruti,1,62,0,3,16,1,0,Paraná,PR
304,1694,1063,4,3.99,15.96,Banana,4,Hortifruti,0,51,3,0,16,0,1,Paraná,PR
305,1723,1063,1,3.99,3.99,Banana,4,Hortifruti,1,27,1,2,16,1,1,Paraná,PR
306,2239,1063,2,3.99,7.98,Banana,4,Hortifruti,1,45,3,0,16,1,1,Paraná,PR
307,2639,1034,2,3.75,7.5,Fubá,3,Alimentação,1,71,3,3,16,1,1,Paraná,PR
308,1941,1023,2,22.5,45.0,Arroz 5kg,3,Alimentação,0,48,3,3,16,1,0,Paraná,PR
309,2598,1023,4,22.5,90.0,Arroz 5kg,3,Alimentação,0,36,3,0,16,1,1,Paraná,PR
310,1325,1042,4,4.45,17.8,Ervilha,3,Alimentação,0,45,2,3,16,0,0,Paraná,PR
311,341,1046,1,4.99,4.99,Goiabada,3,Alimentação,1,21,1,1,16,1,0,Paraná,PR
312,2638,1019,3,4.5,13.5,Suco caixinha 500ml,2,Bebidas,0,23,0,3,16,0,0,Paraná,PR
313,331,1064,2,12.5,25.0,Ovos,4,Hortifruti,1,55,0,3,16,0,1,Paraná,PR
314,2789,1053,3,1.5,4.5,Alface,4,Hortifruti,0,51,1,0,16,0,1,Paraná,PR
315,814,1008,4,8.5,34.0,Shampo,1,Produtos de Limpeza,0,52,2,1,16,1,1,Paraná,PR
316,1947,1008,3,8.5,25.5,Shampo,1,Produtos de Limpeza,0,33,2,3,16,0,1,Paraná,PR
317,1876,1073,1,1.5,1.5,Cheiro verde,4,Hortifruti,1,54,0,3,16,1,1,Paraná,PR
318,2126,1073,4,1.5,6.0,Cheiro verde,4,Hortifruti,0,33,1,2,16,1,1,Paraná,PR
319,2358,1072,2,1.5,3.0,Salsa,4,Hortifruti,0,49,1,2,16,1,1,Paraná,PR
320,462,1061,2,5.99,11.98,Chuchu,4,Hortifruti,0,35,2,0,16,0,1,Paraná,PR
321,2742,1041,4,4.95,19.8,Molho de pimenta,3,Alimentação,1,65,1,1,16,0,1,Paraná,PR
322,2970,1041,3,4.95,14.85,Molho de pimenta,3,Alimentação,1,37,2,2,16,1,1,Paraná,PR
323,1047,1007,2,1.25,2.5,Sabonete,1,Produtos de Limpeza,1,54,3,0,16,1,1,Paraná,PR
324,1585,1007,1,1.25,1.25,Sabonete,1,Produtos de Limpeza,1,20,1,0,16,0,1,Paraná,PR
325,2269,1007,4,1.25,5.0,Sabonete,1,Produtos de Limpeza,0,74,0,3,16,1,1,Paraná,PR
326,2933,1007,2,1.25,2.5,Sabonete,1,Produtos de Limpeza,1,73,1,2,16,0,1,Paraná,PR
327,2369,1076,3,29.99,89.97,Queijo Mussarela,5,Carnes e Frios,1,41,1,3,16,1,1,Paraná,PR
328,2696,1076,4,29.99,119.96,Queijo Mussarela,5,Carnes e Frios,0,26,2,1,16,0,0,Paraná,PR
329,1636,1036,4,3.5,14.0,Farinha de milho,3,Alimentação,0,35,2,0,16,1,0,Paraná,PR
330,2452,1036,4,3.5,14.0,Farinha de milho,3,Alimentação,1,23,1,3,16,1,0,Paraná,PR
331,1829,1057,2,2.99,5.98,Cenoura,4,Hortifruti,0,32,3,1,16,1,1,Paraná,PR
332,1064,1051,4,5.99,23.96,Leite condensado,3,Alimentação,0,73,0,3,16,0,0,Paraná,PR
333,310,1011,3,5.99,17.97,Lustra móveis,1,Produtos de Limpeza,1,51,2,2,22,1,1,Rondônia,RO
334,1063,1011,1,5.99,5.99,Lustra móveis,1,Produtos de Limpeza,1,73,1,2,22,1,0,Rondônia,RO
335,1851,1011,4,5.99,23.96,Lustra móveis,1,Produtos de Limpeza,1,30,1,3,22,0,1,Rondônia,RO
336,99,1049,3,5.99,17.97,Leite em pó,3,Alimentação,0,21,0,2,22,0,1,Rondônia,RO
337,1269,1021,2,3.99,7.98,Leite integral litro,2,Bebidas,0,38,0,0,22,1,0,Rondônia,RO
338,2265,1021,4,3.99,15.96,Leite integral litro,2,Bebidas,1,36,1,1,22,1,0,Rondônia,RO
339,141,1003,1,12.0,12.0,Água sanitária,1,Produtos de Limpeza,1,20,2,2,22,1,1,Rondônia,RO
340,759,1003,1,12.0,12.0,Água sanitária,1,Produtos de Limpeza,1,24,0,1,22,0,0,Rondônia,RO
341,2543,1003,2,12.0,24.0,Água sanitária,1,Produtos de Limpeza,0,49,1,2,22,1,1,Rondônia,RO
342,277,1043,2,3.25,6.5,Milho verde,3,Alimentação,1,45,1,3,22,1,1,Rondônia,RO
343,895,1043,2,3.25,6.5,Milho verde,3,Alimentação,0,62,2,2,22,0,1,Rondônia,RO
344,766,1029,4,10.0,40.0,Açucar,3,Alimentação,1,20,3,0,22,0,1,Rondônia,RO
345,1384,1029,4,10.0,40.0,Açucar,3,Alimentação,0,31,2,1,22,0,1,Rondônia,RO
346,2133,1017,2,7.5,15.0,Refrigerante 2l,2,Bebidas,1,55,1,2,22,1,0,Rondônia,RO
347,2636,1017,3,7.5,22.5,Refrigerante 2l,2,Bebidas,0,58,3,3,22,0,1,Rondônia,RO
348,1562,1052,3,5.89,17.67,Pão de forma,3,Alimentação,1,42,3,2,22,0,1,Rondônia,RO
349,41,1000,2,9.9,19.8,Sabão em pó,1,Produtos de Limpeza,0,39,1,1,22,0,0,Rondônia,RO
350,276,1000,3,9.9,29.7,Sabão em pó,1,Produtos de Limpeza,0,19,0,1,22,0,1,Rondônia,RO
351,1814,1000,1,9.9,9.9,Sabão em pó,1,Produtos de Limpeza,0,68,0,0,22,1,1,Rondônia,RO
352,587,1079,3,5.99,17.97,Margarina,5,Carnes e Frios,1,54,2,3,22,0,1,Rondônia,RO
353,797,1079,2,5.99,11.98,Margarina,5,Carnes e Frios,0,64,1,2,22,0,1,Rondônia,RO
354,1404,1079,4,5.99,23.96,Margarina,5,Carnes e Frios,0,57,3,0,22,1,1,Rondônia,RO
355,1508,1079,1,5.99,5.99,Margarina,5,Carnes e Frios,0,64,1,3,22,1,1,Rondônia,RO
356,911,1070,3,3.99,11.97,Jiló,4,Hortifruti,1,37,2,3,22,0,1,Rondônia,RO
357,230,1077,1,34.5,34.5,Queijo outros,5,Carnes e Frios,1,44,0,2,22,1,0,Rondônia,RO
358,2695,1077,4,34.5,138.0,Queijo outros,5,Carnes e Frios,1,41,0,2,22,0,0,Rondônia,RO
359,703,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,1,18,2,0,22,0,1,Rondônia,RO
360,1697,1075,4,35.0,140.0,Queijo Minas,5,Carnes e Frios,0,75,1,2,22,1,0,Rondônia,RO
361,1272,1060,2,3.5,7.0,Mandioca,4,Hortifruti,1,60,3,2,22,1,0,Rondônia,RO
362,2739,1016,1,15.0,15.0,Saco de lixo 50l,1,Produtos de Limpeza,0,20,3,0,22,0,0,Rondônia,RO
363,761,1048,2,8.99,17.98,Óleo de cozinha,3,Alimentação,1,40,0,0,22,1,1,Rondônia,RO
364,78,1010,1,11.0,11.0,Desinfetante,1,Produtos de Limpeza,0,73,3,2,22,0,1,Rondônia,RO
365,2835,1010,3,11.0,33.0,Desinfetante,1,Produtos de Limpeza,0,63,1,2,22,0,0,Rondônia,RO
366,1440,1040,4,5.0,20.0,Maionese,3,Alimentação,0,71,3,1,22,1,1,Rondônia,RO
367,2415,1040,1,5.0,5.0,Maionese,3,Alimentação,0,67,3,1,22,1,0,Rondônia,RO
368,964,1065,2,5.99,11.98,Uva,4,Hortifruti,0,57,3,2,22,0,0,Rondônia,RO
369,2757,1065,4,5.99,23.96,Uva,4,Hortifruti,1,50,3,2,22,1,1,Rondônia,RO
370,2907,1065,2,5.99,11.98,Uva,4,Hortifruti,0,59,0,3,22,1,0,Rondônia,RO
371,733,1012,2,7.95,15.9,Tira manchas,1,Produtos de Limpeza,0,42,2,1,22,0,1,Rondônia,RO
372,951,1012,3,7.95,23.85,Tira manchas,1,Produtos de Limpeza,1,31,1,2,22,1,0,Rondônia,RO
373,1106,1012,4,7.95,31.8,Tira manchas,1,Produtos de Limpeza,1,62,2,2,22,1,0,Rondônia,RO
374,2781,1083,2,1.99,3.98,Frango,5,Carnes e Frios,1,57,0,1,22,0,0,Rondônia,RO
375,1936,1014,2,8.99,17.98,Alcool,1,Produtos de Limpeza,1,22,1,0,22,1,0,Rondônia,RO
376,39,1020,4,2.5,10.0,Suco sachê,2,Bebidas,0,53,0,0,22,0,1,Rondônia,RO
377,273,1020,4,2.5,10.0,Suco sachê,2,Bebidas,1,44,3,2,22,0,1,Rondônia,RO
378,2283,1038,2,4.0,8.0,Sardinha,3,Alimentação,0,57,1,3,22,0,1,Rondônia,RO
379,46,1044,2,3.99,7.98,Seleta,3,Alimentação,1,39,1,0,22,0,1,Rondônia,RO
380,510,1044,3,3.99,11.97,Seleta,3,Alimentação,0,66,0,2,22,1,0,Rondônia,RO
381,812,1037,3,3.45,10.35,Farinha de mandioca,3,Alimentação,1,19,1,2,22,0,0,Rondônia,RO
382,925,1009,4,12.5,50.0,Condicionador,1,Produtos de Limpeza,0,59,3,1,22,0,0,Rondônia,RO
383,2210,1009,1,12.5,12.5,Condicionador,1,Produtos de Limpeza,1,75,0,1,22,1,0,Rondônia,RO
384,50,1082,3,29.99,89.97,Peixe,5,Carnes e Frios,0,66,1,1,22,0,1,Rondônia,RO
385,2502,1082,1,29.99,29.99,Peixe,5,Carnes e Frios,0,35,3,1,22,1,1,Rondônia,RO
386,479,1084,2,56.99,113.98,Carne vermelha,5,Carnes e Frios,1,32,2,2,22,0,0,Rondônia,RO
387,2843,1054,1,1.5,1.5,Couve,4,Hortifruti,1,27,3,0,22,0,0,Rondônia,RO
388,58,1050,3,3.5,10.5,Creme de leite,3,Alimentação,1,72,0,1,22,1,0,Rondônia,RO
389,59,1002,3,1.99,5.97,Detergente,1,Produtos de Limpeza,1,60,2,3,22,0,1,Rondônia,RO
390,2344,1002,3,1.99,5.97,Detergente,1,Produtos de Limpeza,0,63,0,1,22,0,0,Rondônia,RO
391,2702,1071,3,4.99,14.97,Quiabo,4,Hortifruti,1,55,1,0,22,1,1,Rondônia,RO
392,1553,1027,2,3.99,7.98,Molho de tomate,3,Alimentação,0,42,0,2,22,1,0,Rondônia,RO
393,2324,1062,4,5.99,23.96,Espinafre,4,Hortifruti,0,50,2,1,22,1,1,Rondônia,RO
394,147,1056,3,3.75,11.25,Tomate,4,Hortifruti,1,66,0,2,22,1,1,Rondônia,RO
395,386,1056,3,3.75,11.25,Tomate,4,Hortifruti,0,30,3,3,22,0,1,Rondônia,RO
396,2931,1058,1,3.89,3.89,Beterraba,4,Hortifruti,0,25,3,1,22,1,0,Rondônia,RO
397,1438,1067,2,2.99,5.98,Mamão,4,Hortifruti,1,56,2,0,22,0,1,Rondônia,RO
398,70,1035,2,3.99,7.98,Farinha de trigo,3,Alimentação,1,24,0,1,22,0,1,Rondônia,RO
399,686,1035,4,3.99,15.96,Farinha de trigo,3,Alimentação,1,69,2,3,22,0,0,Rondônia,RO
400,2759,1074,1,2.49,2.49,Cebola,4,Hortifruti,1,48,2,1,22,1,0,Rondônia,RO
401,449,1033,2,2.32,4.64,Farofa pronta,3,Alimentação,1,58,1,2,22,1,0,Rondônia,RO
402,1620,1033,2,2.32,4.64,Farofa pronta,3,Alimentação,0,65,1,1,22,0,1,Rondônia,RO
403,2845,1013,4,13.5,54.0,Limpa vidros,1,Produtos de Limpeza,0,27,3,1,22,1,1,Rondônia,RO
404,194,1045,3,5.99,17.97,Doce de leite,3,Alimentação,1,36,0,1,22,0,0,Rondônia,RO
405,1980,1045,4,5.99,23.96,Doce de leite,3,Alimentação,0,53,3,0,22,0,1,Rondônia,RO
406,148,1080,2,2.49,4.98,Iogurte,5,Carnes e Frios,0,29,1,1,22,1,1,Rondônia,RO
407,2475,1086,4,15.9,63.6,Salsicha,5,Carnes e Frios,0,31,2,1,22,0,0,Rondônia,RO
408,416,1063,3,3.99,11.97,Banana,4,Hortifruti,0,55,2,1,22,1,0,Rondônia,RO
409,2322,1063,4,3.99,15.96,Banana,4,Hortifruti,1,48,2,2,22,1,1,Rondônia,RO
410,556,1034,3,3.75,11.25,Fubá,3,Alimentação,1,45,3,1,22,0,1,Rondônia,RO
411,1545,1034,3,3.75,11.25,Fubá,3,Alimentação,1,46,2,3,22,1,1,Rondônia,RO
412,2070,1023,3,22.5,67.5,Arroz 5kg,3,Alimentação,0,30,3,2,22,0,1,Rondônia,RO
413,2641,1042,2,4.45,8.9,Ervilha,3,Alimentação,0,43,3,1,22,0,0,Rondônia,RO
414,2822,1042,4,4.45,17.8,Ervilha,3,Alimentação,1,47,3,2,22,1,0,Rondônia,RO
415,2381,1046,2,4.99,9.98,Goiabada,3,Alimentação,1,29,3,1,22,1,1,Rondônia,RO
416,694,1030,3,8.0,24.0,Achocolatado,3,Alimentação,1,48,2,0,22,1,1,Rondônia,RO
417,1533,1030,2,8.0,16.0,Achocolatado,3,Alimentação,1,66,2,1,22,0,1,Rondônia,RO
418,1183,1066,1,3.76,3.76,Abacate,4,Hortifruti,0,24,3,3,22,0,1,Rondônia,RO
419,338,1064,2,12.5,25.0,Ovos,4,Hortifruti,0,57,3,3,22,0,1,Rondônia,RO
420,1922,1053,4,1.5,6.0,Alface,4,Hortifruti,1,59,3,1,22,1,0,Rondônia,RO
421,190,1018,4,4.99,19.96,Suco garrafa 1l,2,Bebidas,1,65,0,1,22,0,0,Rondônia,RO
422,2056,1018,2,4.99,9.98,Suco garrafa 1l,2,Bebidas,0,44,2,3,22,0,1,Rondônia,RO
423,2689,1018,2,4.99,9.98,Suco garrafa 1l,2,Bebidas,0,41,0,2,22,1,1,Rondônia,RO
424,1191,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,1,38,2,1,22,0,1,Rondônia,RO
425,2754,1026,3,2.0,6.0,Extrato de tomate,3,Alimentação,0,66,3,3,22,1,1,Rondônia,RO
426,783,1072,3,1.5,4.5,Salsa,4,Hortifruti,0,57,0,0,22,1,0,Rondônia,RO
427,2017,1072,2,1.5,3.0,Salsa,4,Hortifruti,0,22,0,2,22,1,1,Rondônia,RO
428,1889,1081,2,11.5,23.0,Presunto,5,Carnes e Frios,1,46,0,3,22,0,1,Rondônia,RO
429,2758,1081,2,11.5,23.0,Presunto,5,Carnes e Frios,1,74,0,1,22,1,0,Rondônia,RO
430,1588,1041,4,4.95,19.8,Molho de pimenta,3,Alimentação,0,43,1,1,22,0,0,Rondônia,RO
431,353,1007,1,1.25,1.25,Sabonete,1,Produtos de Limpeza,1,48,3,3,22,1,1,Rondônia,RO
432,246,1057,4,2.99,11.96,Cenoura,4,Hortifruti,0,23,2,2,22,0,1,Rondônia,RO
433,2705,1057,2,2.99,5.98,Cenoura,4,Hortifruti,0,55,1,3,22,1,0,Rondônia,RO
434,501,1051,2,5.99,11.98,Leite condensado,3,Alimentação,1,41,1,2,22,1,0,Rondônia,RO
435,1714,1005,3,2.5,7.5,Buchinha de pia,1,Produtos de Limpeza,0,29,2,3,22,1,0,Rondônia,RO
436,1740,1005,4,2.5,10.0,Buchinha de pia,1,Produtos de Limpeza,1,52,3,1,22,1,1,Rondônia,RO
437,1824,1005,1,2.5,2.5,Buchinha de pia,1,Produtos de Limpeza,0,47,2,1,22,0,0,Rondônia,RO
438,2564,1005,1,2.5,2.5,Buchinha de pia,1,Produtos de Limpeza,0,31,1,1,22,0,1,Rondônia,RO
439,438,1015,1,12.0,12.0,Saco de lixo 30l,1,Produtos de Limpeza,1,19,2,2,22,1,0,Rondônia,RO
440,313,1011,4,5.99,23.96,Lustra móveis,1,Produtos de Limpeza,0,38,0,2,24,0,1,Santa Catarina,SC
441,1880,1011,3,5.99,17.97,Lustra móveis,1,Produtos de Limpeza,1,58,0,3,24,1,1,Santa Catarina,SC
442,2617,1011,2,5.99,11.98,Lustra móveis,1,Produtos de Limpeza,0,53,2,3,24,0,1,Santa Catarina,SC
443,1672,1032,3,9.99,29.97,Café,3,Alimentação,0,23,2,0,24,1,0,Santa Catarina,SC
444,2578,1032,1,9.99,9.99,Café,3,Alimentação,1,58,0,1,24,0,1,Santa Catarina,SC
445,1088,1049,4,5.99,23.96,Leite em pó,3,Alimentação,1,74,3,1,24,1,1,Santa Catarina,SC
446,1930,1049,2,5.99,11.98,Leite em pó,3,Alimentação,1,67,0,3,24,0,1,Santa Catarina,SC
447,295,1021,1,3.99,3.99,Leite integral litro,2,Bebidas,0,62,3,1,24,0,0,Santa Catarina,SC
448,1793,1001,1,22.0,22.0,Amaciante,1,Produtos de Limpeza,0,45,0,2,24,1,0,Santa Catarina,SC
449,1717,1003,2,12.0,24.0,Água sanitária,1,Produtos de Limpeza,0,29,2,0,24,1,1,Santa Catarina,SC
450,72,1069,2,3.49,6.98,Melão,4,Hortifruti,0,54,3,1,24,0,0,Santa Catarina,SC
451,2321,1043,1,3.25,3.25,Milho verde,3,Alimentação,1,34,2,1,24,1,0,Santa Catarina,SC
452,2601,1043,1,3.25,3.25,Milho verde,3,Alimentação,1,58,2,2,24,0,0,Santa Catarina,SC
453,2894,1043,1,3.25,3.25,Milho verde,3,Alimentação,0,65,0,1,24,1,0,Santa Catarina,SC
454,846,1000,4,9.9,39.6,Sabão em pó,1,Produtos de Limpeza,1,50,3,0,24,0,1,Santa Catarina,SC
455,828,1085,3,64.99,194.97,Carne seca,5,Carnes e Frios,0,75,1,0,24,1,1,Santa Catarina,SC
456,944,1079,1,5.99,5.99,Margarina,5,Carnes e Frios,0,34,1,1,24,1,0,Santa Catarina,SC
457,1098,1070,1,3.99,3.99,Jiló,4,Hortifruti,1,60,0,0,24,1,0,Santa Catarina,SC
458,2912,1077,1,34.5,34.5,Queijo outros,5,Carnes e Frios,0,40,1,3,24,1,0,Santa Catarina,SC
459,2258,1075,1,35.0,35.0,Queijo Minas,5,Carnes e Frios,1,45,2,2,24,0,0,Santa Catarina,SC
460,2716,1016,1,15.0,15.0,Saco de lixo 50l,1,Produtos de Limpeza,1,23,0,1,24,1,0,Santa Catarina,SC
461,296,1010,2,11.0,22.0,Desinfetante,1,Produtos de Limpeza,1,32,0,1,24,0,0,Santa Catarina,SC
462,2185,1040,4,5.0,20.0,Maionese,3,Alimentação,0,31,2,0,24,0,1,Santa Catarina,SC
463,2540,1065,2,5.99,11.98,Uva,4,Hortifruti,1,24,0,1,24,0,1,Santa Catarina,SC
464,809,1012,1,7.95,7.95,Tira manchas,1,Produtos de Limpeza,0,45,0,3,24,1,1,Santa Catarina,SC
465,1445,1014,3,8.99,26.97,Alcool,1,Produtos de Limpeza,0,61,0,0,24,1,0,Santa Catarina,SC
466,1318,1039,2,4.99,9.98,Atum,3,Alimentação,1,72,2,2,24,0,0,Santa Catarina,SC
467,2057,1039,3,4.99,14.97,Atum,3,Alimentação,1,57,2,1,24,0,0,Santa Catarina,SC
468,2109,1039,4,4.99,19.96,Atum,3,Alimentação,0,41,0,0,24,0,0,Santa Catarina,SC
469,397,1038,4,4.0,16.0,Sardinha,3,Alimentação,1,49,0,0,24,1,0,Santa Catarina,SC
470,1556,1038,3,4.0,12.0,Sardinha,3,Alimentação,1,35,2,3,24,0,0,Santa Catarina,SC
471,1971,1038,3,4.0,12.0,Sardinha,3,Alimentação,1,52,2,0,24,0,1,Santa Catarina,SC
472,2501,1038,4,4.0,16.0,Sardinha,3,Alimentação,1,41,3,2,24,1,0,Santa Catarina,SC
473,1984,1024,4,5.99,23.96,Feijão 2kg,3,Alimentação,1,71,3,3,24,0,1,Santa Catarina,SC
474,2876,1037,1,3.45,3.45,Farinha de mandioca,3,Alimentação,0,64,1,2,24,1,0,Santa Catarina,SC
475,1322,1009,3,12.5,37.5,Condicionador,1,Produtos de Limpeza,0,23,0,0,24,1,0,Santa Catarina,SC
476,2403,1022,1,4.3,4.3,Leite desnatado litro,2,Bebidas,0,67,0,0,24,0,0,Santa Catarina,SC
477,260,1082,1,29.99,29.99,Peixe,5,Carnes e Frios,1,32,0,1,24,1,1,Santa Catarina,SC
478,1228,1082,2,29.99,59.98,Peixe,5,Carnes e Frios,0,71,0,0,24,1,1,Santa Catarina,SC
479,1816,1082,2,29.99,59.98,Peixe,5,Carnes e Frios,0,35,2,0,24,0,1,Santa Catarina,SC
480,2086,1082,3,29.99,89.97,Peixe,5,Carnes e Frios,0,60,3,0,24,0,1,Santa Catarina,SC
